# r (m)    potential (V)
        0.0429       -212.688
        0.0432       -211.228
        0.0435       -209.863
        0.0438       -208.594
        0.0441       -207.419
        0.0444       -206.338
        0.0447       -205.352
         0.045       -204.461
        0.0453       -203.663
        0.0456        -202.96
        0.0459       -202.351
        0.0462       -201.835
        0.0465       -201.414
        0.0468       -201.086
        0.0471       -200.852
        0.0474       -200.711
        0.0477       -200.664
