# r (m)    potential (V)
        0.0429       -243.613
        0.0432       -240.624
        0.0435       -237.832
        0.0438       -235.236
        0.0441       -232.835
        0.0444       -230.629
        0.0447       -228.616
         0.045       -226.797
        0.0453       -225.172
        0.0456       -223.739
        0.0459         -222.5
        0.0462       -221.452
        0.0465       -220.597
        0.0468       -219.932
        0.0471       -219.458
        0.0474       -219.173
        0.0477       -219.078
