# r (m)    potential (V)
        0.0441        4105.03
        0.0444        4085.15
        0.0447        4066.94
         0.045        4050.47
        0.0453        4035.73
        0.0456        4022.71
        0.0459        4011.43
        0.0462        4001.86
        0.0465        3994.03
        0.0468        3987.94
        0.0471        3983.58
        0.0474        3980.97
        0.0477         3980.1
