particle,length
800,0.103705
801,0.22719
802,0.0635681
803,0.0241527
804,0.186635
805,0.0151038
806,0.0769674
807,0.0157653
808,0.0576213
809,0.0201678
810,0.0173832
811,0.0144914
812,0.0662497
813,0.0146589
814,0.063252
815,0.0202251
816,0.0241323
817,0.135342
818,0.0244255
819,0.0170303
820,0.102769
821,0.0284973
822,0.0144672
823,0.155172
824,0.0150377
825,0.0770923
826,0.09904
827,0.016926
828,0.01854
829,0.09814
830,0.140991
831,0.0180287
832,0.0153857
833,0.163767
834,0.0152234
835,0.0671971
836,0.226081
837,0.0310455
838,0.0963044
839,0.0145515
840,0.0567241
841,0.0967088
842,0.0162981
843,0.0241738
844,0.0175039
845,0.0152525
846,0.0258658
847,0.0650788
848,0.014956
849,0.0247375
850,0.09859
851,0.027934
852,0.0209042
853,0.0242011
854,0.0715452
855,0.0633064
856,0.058326
857,0.0148471
858,0.0173384
859,0.0251485
860,0.0144842
861,0.0144663
862,0.0246016
863,0.0781834
864,0.155203
865,0.025212
866,0.0155374
867,0.0582818
868,0.058415
869,0.0153968
870,0.0172951
871,0.0702044
872,0.0180877
873,0.0156834
874,0.0771607
875,0.1211
876,0.0248926
877,0.0242656
878,0.0145711
879,0.0146313
880,0.105932
881,0.0252163
882,0.0256482
883,0.149177
884,0.100582
885,0.0760435
886,0.0156971
887,0.0147001
888,0.0251909
889,0.116867
890,0.0149481
891,0.0667346
892,0.18426
893,0.0191417
894,0.0147172
895,0.0144979
896,0.0269814
897,0.074713
898,0.0155715
899,0.0145803
900,0.0240107
901,0.0149435
902,0.0575198
903,0.015076
904,0.0255411
905,0.0174527
906,0.149347
907,0.0174659
908,0.0148418
909,0.0246104
910,0.0148728
911,0.0193966
912,0.0691042
913,0.0262359
914,0.109472
915,0.0599606
916,0.140498
917,0.0274742
918,0.0148854
919,0.018966
920,0.0924199
921,0.12528
922,0.0597055
923,0.0151376
924,0.0173745
925,0.0146092
926,0.0252495
927,0.0968401
928,0.0148633
929,0.106398
930,0.111064
931,0.0274728
932,0.0153852
933,0.0252492
934,0.0163586
935,0.0959907
936,0.116118
937,0.101343
938,0.0172945
939,0.0176521
940,0.0153026
941,0.0147499
942,0.0147435
943,0.0673084
944,0.0282586
945,0.10974
946,0.0147702
947,0.0246589
948,0.0773346
949,0.0256964
950,0.0827476
951,0.0145907
952,0.0300807
953,0.0226842
954,0.0184248
955,0.0176656
956,0.0150071
957,0.0156775
958,0.0150907
959,0.0640629
960,0.0726418
961,0.068326
962,0.0560387
963,0.0145542
964,0.0310898
965,0.107215
966,0.0183883
967,0.0167702
968,0.0668301
969,0.0144876
970,0.321829
971,0.0144867
972,0.0155457
973,0.0250687
974,0.0177191
975,0.0154888
976,0.015285
977,0.0239651
978,0.0650874
979,0.150156
980,0.0552357
981,0.0148067
982,0.0243195
983,0.097544
984,0.0264396
985,0.0153887
986,0.018198
987,0.0146069
988,0.0251226
989,0.0192617
990,0.0151238
991,0.0151322
992,0.0639467
993,0.0276708
994,0.0184049
995,0.0160923
996,0.0145192
997,0.0643685
998,0.0178763
999,0.100458
1000,0.0259097
1001,0.024571
1002,0.0335294
1003,0.0273218
1004,0.0149738
1005,0.270483
1006,0.0165966
1007,0.0739698
1008,0.0280974
1009,0.0153594
1010,0.0585721
1011,0.197352
1012,0.0937262
1013,0.0174641
1014,0.0155039
1015,0.163279
1016,0.0160238
1017,0.159153
1018,0.026288
1019,0.0269796
1020,0.0580578
1021,0.070518
1022,0.0559394
1023,0.0160762
1024,0.0153185
1025,0.0573921
1026,0.024958
1027,0.0569163
1028,0.054915
1029,0.0179738
1030,0.0244613
1031,0.0275196
1032,0.0560583
1033,0.113135
1034,0.0164221
1035,0.115017
1036,0.0261053
1037,0.0174362
1038,0.028039
1039,0.0292157
1040,0.0149116
1041,0.0153103
1042,0.0938921
1043,0.0249997
1044,0.066275
1045,0.188253
1046,0.116978
1047,0.181824
1048,0.0154017
1049,0.0196156
1050,0.0691106
1051,0.101174
1052,0.0255549
1053,0.0173238
1054,0.0658172
1055,0.0144811
1056,0.0150372
1057,0.0181044
1058,0.0173107
1059,0.0145432
1060,0.0198356
1061,0.0175093
