# r (m)    potential (V)
        0.0414       -685.095
        0.0417       -675.536
         0.042       -666.474
        0.0423       -657.904
        0.0426       -649.823
        0.0429       -642.226
        0.0432       -635.109
        0.0435       -628.469
        0.0438       -622.302
        0.0441       -616.606
        0.0444       -611.377
        0.0447       -606.614
         0.045       -602.312
        0.0453       -598.471
        0.0456       -595.087
        0.0459       -592.159
        0.0462       -589.686
        0.0465       -587.664
        0.0468       -586.093
        0.0471       -584.971
        0.0474       -584.298
        0.0477       -584.074
