# r (m)    potential (V)
        0.0417       -49.1881
         0.042       -48.7539
        0.0423       -48.3435
        0.0426       -47.9567
        0.0429       -47.5932
        0.0432       -47.2528
        0.0435       -46.9353
        0.0438       -46.6403
        0.0441       -46.3677
        0.0444       -46.1174
        0.0447       -45.8891
         0.045       -45.6827
        0.0453       -45.4981
        0.0456       -45.3353
        0.0459       -45.1942
        0.0462       -45.0748
        0.0465        -44.977
        0.0468        -44.901
        0.0471       -44.8466
        0.0474        -44.814
        0.0477       -44.8032
