particle,length
993,0.0146366
994,0.0705329
995,0.0147149
996,0.0287542
997,0.0160905
998,0.0683484
999,0.0159356
1000,0.0243336
1001,0.0174615
1002,0.259553
1003,0.0848673
1004,0.0200388
1005,0.0682709
1006,0.0566227
1007,0.0146472
1008,0.0160101
1009,0.0579213
1010,0.0577242
1011,0.188173
1012,0.150481
1013,0.247457
1014,0.0241819
1015,0.0666911
1016,0.417159
1017,0.0166942
1018,0.106519
1019,0.0250964
1020,0.0185026
1021,0.0571687
1022,0.0701773
1023,0.140979
1024,0.109622
1025,0.0665511
1026,0.0144941
1027,0.0153357
1028,0.0280166
1029,0.0257526
1030,0.0247247
1031,0.0203704
1032,0.0244292
1033,0.0783314
1034,0.0557772
1035,0.0294023
1036,0.0955173
1037,0.0158176
1038,0.0244125
1039,0.0572586
1040,0.0250583
1041,0.015518
1042,0.104157
1043,0.0146608
1044,0.118931
1045,0.117523
1046,0.018671
1047,0.103705
1048,0.0171388
1049,0.0242963
1050,0.0165463
1051,0.0268134
1052,0.0243007
1053,0.0254403
1054,0.028822
1055,0.0251268
1056,0.0144937
1057,0.0658626
1058,0.0248243
1059,0.146547
1060,0.0585106
1061,0.0160069
1062,0.0189606
1063,0.0257565
1064,0.0969302
1065,0.0260051
1066,0.0145825
1067,0.0538712
1068,0.016416
1069,0.0259169
1070,0.0261038
1071,0.486868
1072,0.0262019
1073,0.0269826
1074,0.160576
1075,0.0179334
1076,0.0149333
1077,0.228226
1078,0.0275699
1079,0.0152271
1080,0.0966398
1081,0.0253472
1082,0.028098
1083,0.0558558
1084,0.024162
1085,0.0243862
1086,0.0641191
1087,0.025158
1088,0.272939
1089,0.0180402
1090,0.0254885
1091,0.124039
1092,0.106532
1093,0.0560495
1094,0.0150771
1095,0.0245343
1096,0.0146001
1097,0.0158374
1098,0.0145215
1099,0.0249093
1100,0.024211
1101,0.0151666
1102,0.185784
1103,0.0240476
1104,0.0180437
1105,0.168404
1106,0.0173907
1107,0.0671185
1108,0.0176977
1109,0.114991
1110,0.110482
1111,0.0659156
1112,0.0145919
1113,0.073191
1114,0.0255242
1115,0.0150526
1116,0.0564043
1117,0.0858215
1118,0.0261188
1119,0.0147038
1120,0.0265346
1121,0.0146624
1122,0.0243089
1123,0.0156773
1124,0.12509
1125,0.0684776
1126,0.0566356
1127,0.0287198
1128,0.164381
1129,0.0144979
1130,0.0971685
1131,0.0661399
1132,0.0964923
1133,0.018744
1134,0.0181514
1135,0.0582867
1136,0.244894
1137,0.0181707
1138,0.06669
1139,0.103329
1140,0.0162421
1141,0.0245202
1142,0.0253623
1143,0.0555699
1144,0.024139
1145,0.106571
1146,0.102681
1147,0.0249351
1148,0.0162182
1149,0.191205
1150,0.095997
1151,0.106817
1152,0.0240808
1153,0.159258
1154,0.0251183
1155,0.0740401
1156,0.179151
1157,0.0153186
1158,0.0159969
1159,0.0160422
1160,0.0944432
1161,0.0255201
1162,0.0153405
1163,0.0247613
1164,0.0150378
1165,0.105353
1166,0.167138
1167,0.0242172
1168,0.0161904
1169,0.103317
1170,0.0639785
1171,0.0224866
1172,0.0712213
1173,0.0163533
1174,0.0960828
1175,0.0252501
1176,0.100267
1177,0.14741
1178,0.0586441
1179,0.0258063
1180,0.0149809
1181,0.024116
1182,0.107383
1183,0.0560119
1184,0.14528
1185,0.0250723
1186,0.0742357
1187,0.0573532
1188,0.0241248
1189,0.0148506
1190,0.0156051
1191,0.0583628
1192,0.0685143
1193,0.122063
1194,0.0269341
1195,0.0701995
1196,0.0159623
1197,0.014559
1198,0.0683428
1199,0.0863533
1200,0.0565035
1201,0.0256002
1202,0.0658476
1203,0.0149616
1204,0.0698493
1205,0.105454
1206,0.152983
1207,0.015781
1208,0.0820273
1209,0.186427
1210,0.0148915
1211,0.0148485
1212,0.0144834
1213,0.0631328
1214,0.0160442
1215,0.29974
1216,0.218073
1217,0.0245481
1218,0.0160674
1219,0.184623
1220,0.213423
1221,0.0285091
1222,0.0151848
1223,0.0242718
1224,0.080152
1225,0.017447
1226,0.0682311
1227,0.0567721
1228,0.112757
1229,0.21926
1230,0.122871
1231,0.116662
1232,0.10039
1233,0.128139
1234,0.0695382
1235,0.0711094
1236,0.0969011
1237,0.0177097
1238,0.0255087
1239,0.0163276
1240,0.0145006
1241,0.0147736
1242,0.0220384
1243,0.264015
1244,0.0150526
1245,0.0662126
1246,0.0147259
1247,0.0244424
1248,0.338612
1249,0.0241863
1250,0.0998167
1251,0.0258134
1252,0.0284467
1253,0.0163135
1254,0.0146352
1255,0.121615
1256,0.0280345
1257,0.0146593
1258,0.0675094
1259,0.0668054
1260,0.0578462
1261,0.0178487
1262,0.014878
1263,0.0153537
1264,0.0578988
1265,0.153138
1266,0.0149974
1267,0.0158182
1268,0.0146727
1269,0.0572089
1270,0.015278
1271,0.0698979
1272,0.0183348
1273,0.0163023
1274,0.014568
1275,0.0255634
1276,0.0668541
1277,0.0249238
1278,0.0149479
1279,0.0176312
1280,0.0844972
1281,0.111026
1282,0.076954
1283,0.0151215
1284,0.14686
1285,0.0754879
1286,0.0159638
1287,0.151455
