# r (m)    potential (V)
        0.0426        -82.398
        0.0429       -81.3421
        0.0432       -80.3521
        0.0435       -79.4276
        0.0438       -78.5683
        0.0441        -77.774
        0.0444       -77.0444
        0.0447       -76.3791
         0.045        -75.778
        0.0453       -75.2407
        0.0456       -74.7672
        0.0459       -74.3571
        0.0462       -74.0103
        0.0465       -73.7267
        0.0468       -73.5062
        0.0471       -73.3487
        0.0474       -73.2542
        0.0477       -73.2226
