# r (m)    potential (V)
        0.0408       -988.362
        0.0411       -974.285
        0.0414       -960.872
        0.0417       -948.119
         0.042        -936.02
        0.0423        -924.57
        0.0426       -913.765
        0.0429       -903.601
        0.0432       -894.073
        0.0435       -885.178
        0.0438       -876.911
        0.0441        -869.27
        0.0444       -862.252
        0.0447       -855.854
         0.045       -850.072
        0.0453       -844.906
        0.0456       -840.352
        0.0459       -836.409
        0.0462       -833.075
        0.0465       -830.349
        0.0468        -828.23
        0.0471       -826.716
        0.0474       -825.808
        0.0477       -825.504
