# r (m)    potential (V)
        0.0429       -121.806
        0.0432       -120.312
        0.0435       -118.916
        0.0438       -117.618
        0.0441       -116.418
        0.0444       -115.314
        0.0447       -114.308
         0.045       -113.399
        0.0453       -112.586
        0.0456        -111.87
        0.0459        -111.25
        0.0462       -110.726
        0.0465       -110.298
        0.0468       -109.966
        0.0471       -109.729
        0.0474       -109.587
        0.0477       -109.539
