# r (m)    potential (V)
        0.0411       -1031.99
        0.0414       -1018.88
        0.0417       -1006.41
         0.042       -994.592
        0.0423       -983.407
        0.0426       -972.855
        0.0429       -962.931
        0.0432       -953.629
        0.0435       -944.948
        0.0438       -936.882
        0.0441       -929.427
        0.0444       -922.581
        0.0447       -916.341
         0.045       -910.704
        0.0453       -905.666
        0.0456       -901.227
        0.0459       -897.384
        0.0462       -894.134
        0.0465       -891.478
        0.0468       -889.413
        0.0471       -887.938
        0.0474       -887.053
        0.0477       -886.758
