# r (m)    potential (V)
        0.0408       -1180.28
        0.0411       -1165.42
        0.0414       -1151.25
        0.0417       -1137.78
         0.042       -1124.99
        0.0423       -1112.89
        0.0426       -1101.47
        0.0429       -1090.72
        0.0432       -1080.65
        0.0435       -1071.24
        0.0438       -1062.49
        0.0441       -1054.41
        0.0444       -1046.98
        0.0447       -1040.21
         0.045       -1034.09
        0.0453       -1028.62
        0.0456        -1023.8
        0.0459       -1019.62
        0.0462       -1016.09
        0.0465       -1013.21
        0.0468       -1010.96
        0.0471       -1009.36
        0.0474        -1008.4
        0.0477       -1008.08
