particle,length
1095,0.0180843
1096,0.476282
1097,0.0334694
1098,0.113635
1099,0.0255059
1100,0.0146382
1101,0.0599353
1102,0.0280441
1103,0.393717
1104,0.0147815
1105,0.0248602
1106,0.0638406
1107,0.0241645
1108,0.0147957
1109,0.0148272
1110,0.0249602
1111,0.0153634
1112,0.23598
1113,0.0151341
1114,0.0655778
1115,0.0740712
1116,0.014767
1117,0.0831654
1118,0.0822348
1119,0.168755
1120,0.060172
1121,0.0686729
1122,0.0153708
1123,0.0227089
1124,0.0662309
1125,0.105487
1126,0.525416
1127,0.0146209
1128,0.0177504
1129,0.106067
1130,0.0246169
1131,0.0975409
1132,0.0162681
1133,0.0176647
1134,0.0634316
1135,0.121732
1136,0.117411
1137,0.172761
1138,0.014949
1139,0.0173106
1140,0.0167963
1141,0.233635
1142,0.0147732
1143,0.0147987
1144,0.0181569
1145,0.0991114
1146,0.0147631
1147,0.0147272
1148,0.0242686
1149,0.0661313
1150,0.0633871
1151,0.0148116
1152,0.0255843
1153,0.0160971
1154,0.0150639
1155,0.551748
1156,0.138799
1157,0.0326973
1158,0.0747607
1159,0.0988023
1160,0.0147228
1161,0.058859
1162,0.019049
1163,0.0147372
1164,0.0184506
1165,0.0571673
1166,0.0152837
1167,0.0580817
1168,0.0245484
1169,0.31063
1170,0.111192
1171,0.0145573
1172,0.0241385
1173,0.0146943
1174,0.0164804
1175,0.0153205
1176,0.0785444
1177,0.137785
1178,0.0254695
1179,0.054774
1180,0.0659778
1181,0.0178039
1182,0.123733
1183,0.0636104
1184,0.0185848
1185,0.0145982
1186,0.0225917
1187,0.0255889
1188,0.0254398
1189,0.0661443
1190,0.0248918
1191,0.0275141
1192,0.0277885
1193,0.0576207
1194,0.069727
1195,0.0240999
1196,0.110201
1197,0.0249244
1198,0.0171737
1199,0.117331
1200,0.0145767
1201,0.0162545
1202,0.0159668
1203,0.110007
1204,0.0273485
1205,0.0145362
1206,0.0242914
1207,0.0149876
1208,0.0184296
1209,0.0267956
1210,0.270885
1211,0.019417
1212,0.0654957
1213,0.0152103
1214,0.0148674
1215,0.10646
1216,0.0242973
1217,0.0253195
1218,0.0263827
1219,0.0249146
1220,0.458746
1221,0.0807973
1222,0.026681
1223,0.0159864
1224,0.0173937
1225,0.0155853
1226,0.0248663
1227,0.0150848
1228,0.0336132
1229,0.0147086
1230,0.0172522
1231,0.0253229
1232,0.0144888
1233,0.0670775
1234,0.0178147
1235,0.0246672
1236,0.024925
1237,0.0152397
1238,0.120962
1239,0.0638261
1240,0.116056
1241,0.0187999
1242,0.0146995
1243,0.0249711
1244,0.109876
1245,0.0721817
1246,0.0146426
1247,0.0178534
1248,0.0145285
1249,0.0262731
1250,0.0145107
1251,0.0982179
1252,0.0213403
1253,0.0664324
1254,0.067005
1255,0.307004
1256,0.0997073
1257,0.0146645
1258,0.151601
1259,0.451243
1260,0.0295512
1261,0.0795031
1262,0.0158179
1263,0.0605173
1264,0.0148549
1265,0.199881
1266,0.137343
1267,0.0652653
1268,0.0712531
1269,0.0146799
1270,0.621672
1271,0.613363
1272,0.0253154
1273,0.0247213
1274,0.0157151
1275,0.0667926
1276,0.111336
1277,0.024588
1278,0.0608943
1279,0.0960594
1280,0.11357
1281,0.0150299
1282,0.0145578
1283,0.0243974
1284,0.024267
1285,0.0251863
1286,0.0152835
1287,0.0637842
1288,0.030509
1289,0.0993699
1290,0.0254471
1291,0.0148047
1292,0.0161381
1293,0.0947956
1294,0.544423
1295,0.0146119
1296,0.0151944
1297,0.0145913
1298,0.175199
1299,0.0175682
1300,0.0248418
1301,0.113055
1302,0.0897039
1303,0.0714512
1304,0.0159421
1305,0.259106
1306,0.0664881
1307,0.0248094
1308,0.0185491
1309,0.0241711
1310,0.02423
1311,0.0144874
1312,0.13794
1313,0.0567074
1314,0.0247256
1315,0.110205
1316,0.0621672
1317,0.104186
1318,0.0779856
1319,0.0700799
1320,0.0684145
1321,0.141683
1322,0.0561006
1323,0.0175065
1324,0.0164005
1325,0.0633064
1326,0.0978587
1327,0.0259226
1328,0.0767421
1329,0.0259941
1330,0.112592
1331,0.100293
1332,0.0249479
1333,0.0154993
1334,0.0146136
1335,0.030568
1336,0.0243679
1337,0.174936
1338,0.0178421
1339,0.0653442
1340,0.0245092
1341,0.0736759
1342,0.07194
1343,0.0801149
1344,0.0166574
1345,0.0179841
